,COUNTRY.UN_CODE,SPECIES.ALPHA_3_CODE,AREA.CODE,PRODUCTION_SOURCE_DET.CODE,MEASURE,PERIOD,VALUE,STATUS,COUNTRY
6504,548,SWO,34,CAPTURE,Q_tlw,2002,0.0,,
6505,548,SWO,41,CAPTURE,Q_tlw,2002,0.0,,
6506,548,SWO,57,CAPTURE,Q_tlw,2002,0.0,,
6507,548,SWO,71,CAPTURE,Q_tlw,2002,174.0,,
6508,548,SWO,87,CAPTURE,Q_tlw,2002,0.0,,
6509,548,TUX,31,CAPTURE,Q_tlw,2002,0.0,,
6510,548,TUX,34,CAPTURE,Q_tlw,2002,0.0,,
6511,548,TUX,41,CAPTURE,Q_tlw,2002,0.0,,
6512,548,TUX,77,CAPTURE,Q_tlw,2002,0.0,,
6513,548,TUX,87,CAPTURE,Q_tlw,2002,0.0,,
6514,548,CJM,87,CAPTURE,Q_tlw,2002,0.0,,
6515,548,HMZ,34,CAPTURE,Q_tlw,2002,0.0,,
6516,548,MAS,87,CAPTURE,Q_tlw,2002,0.0,,
6517,548,VMA,34,CAPTURE,Q_tlw,2002,0.0,,
6518,548,SMA,34,CAPTURE,Q_tlw,2002,0.0,,
6519,548,SKX,31,CAPTURE,Q_tlw,2002,0.0,,
6520,548,SKX,34,CAPTURE,Q_tlw,2002,0.0,,
6521,548,SKX,41,CAPTURE,Q_tlw,2002,0.0,,
6522,548,MZZ,34,CAPTURE,Q_tlw,2002,0.0,,
6523,548,MZZ,57,CAPTURE,Q_tlw,2002,0.0,,
6524,548,MZZ,71,CAPTURE,Q_tlw,2002,1500.0,E,
6525,548,PEN,34,CAPTURE,Q_tlw,2002,0.0,,
6526,548,DCP,34,CAPTURE,Q_tlw,2002,0.0,,
6527,548,KRI,48,CAPTURE,Q_tlw,2002,0.0,,
6528,548,CRU,71,CAPTURE,Q_tlw,2002,250.0,E,
6529,548,CTL,34,CAPTURE,Q_tlw,2002,0.0,,
6530,548,SQA,41,CAPTURE,Q_tlw,2002,0.0,,
6531,548,SQU,34,CAPTURE,Q_tlw,2002,0.0,,
6532,548,OCT,34,CAPTURE,Q_tlw,2002,0.0,,
6533,548,MOL,71,CAPTURE,Q_tlw,2002,100.0,E,
6534,548,CUX,71,CAPTURE,Q_tlw,2002,24.0,,
6535,548,TSH,71,CAPTURE,Q_tlw,2002,67.0,,
6536,548,FRF,6,CAPTURE,Q_tlw,2003,0.0,N,
6537,548,HKX,34,CAPTURE,Q_tlw,2003,0.0,,
6538,548,CDX,34,CAPTURE,Q_tlw,2003,0.0,,
6539,548,SBX,34,CAPTURE,Q_tlw,2003,0.0,,
6540,548,BKJ,77,CAPTURE,Q_tlw,2003,2.0,,
6541,548,BKJ,87,CAPTURE,Q_tlw,2003,10.0,,
6542,548,SKJ,71,CAPTURE,Q_tlw,2003,14909.0,,
6543,548,SKJ,77,CAPTURE,Q_tlw,2003,6597.0,,
6544,548,SKJ,87,CAPTURE,Q_tlw,2003,10120.0,,
6545,548,ALB,31,CAPTURE,Q_tlw,2003,0.0,,
6546,548,ALB,34,CAPTURE,Q_tlw,2003,0.0,,
6547,548,ALB,41,CAPTURE,Q_tlw,2003,0.0,,
6548,548,ALB,57,CAPTURE,Q_tlw,2003,0.0,,
6549,548,ALB,71,CAPTURE,Q_tlw,2003,4903.0,,
6550,548,SBF,47,CAPTURE,Q_tlw,2003,0.0,,
6551,548,YFT,31,CAPTURE,Q_tlw,2003,0.0,,
6552,548,YFT,34,CAPTURE,Q_tlw,2003,0.0,,
6553,548,YFT,41,CAPTURE,Q_tlw,2003,0.0,,
6554,548,YFT,57,CAPTURE,Q_tlw,2003,0.0,,
6555,548,YFT,71,CAPTURE,Q_tlw,2003,6974.0,,
6556,548,YFT,77,CAPTURE,Q_tlw,2003,1493.0,,
6557,548,YFT,87,CAPTURE,Q_tlw,2003,3303.0,,
6558,548,BET,31,CAPTURE,Q_tlw,2003,0.0,,
6559,548,BET,34,CAPTURE,Q_tlw,2003,0.0,,
6560,548,BET,41,CAPTURE,Q_tlw,2003,0.0,,
6561,548,BET,57,CAPTURE,Q_tlw,2003,0.0,,
6562,548,BET,71,CAPTURE,Q_tlw,2003,1657.0,,
6563,548,BET,77,CAPTURE,Q_tlw,2003,3257.0,,
6564,548,BET,87,CAPTURE,Q_tlw,2003,2702.0,,
6565,548,BUM,31,CAPTURE,Q_tlw,2003,0.0,,
6566,548,BUM,41,CAPTURE,Q_tlw,2003,0.0,,
6567,548,BUM,57,CAPTURE,Q_tlw,2003,0.0,,
6568,548,BUM,71,CAPTURE,Q_tlw,2003,193.0,,
6569,548,BLM,34,CAPTURE,Q_tlw,2003,0.0,,
6570,548,BLM,71,CAPTURE,Q_tlw,2003,73.0,,
6571,548,MLS,71,CAPTURE,Q_tlw,2003,122.0,,
6572,548,SWO,31,CAPTURE,Q_tlw,2003,0.0,,
6573,548,SWO,34,CAPTURE,Q_tlw,2003,0.0,,
6574,548,SWO,41,CAPTURE,Q_tlw,2003,0.0,,
6575,548,SWO,57,CAPTURE,Q_tlw,2003,0.0,,
6576,548,SWO,71,CAPTURE,Q_tlw,2003,155.0,,
6577,548,SWO,87,CAPTURE,Q_tlw,2003,0.0,,
6578,548,TUX,31,CAPTURE,Q_tlw,2003,0.0,,
6579,548,TUX,34,CAPTURE,Q_tlw,2003,0.0,,
6580,548,TUX,41,CAPTURE,Q_tlw,2003,0.0,,
6581,548,TUX,77,CAPTURE,Q_tlw,2003,0.0,,
6582,548,TUX,87,CAPTURE,Q_tlw,2003,0.0,,
6583,548,CJM,87,CAPTURE,Q_tlw,2003,53959.0,,
6584,548,HMZ,34,CAPTURE,Q_tlw,2003,0.0,,
6585,548,MAS,87,CAPTURE,Q_tlw,2003,1553.0,,
6586,548,VMA,34,CAPTURE,Q_tlw,2003,0.0,,
6587,548,SMA,34,CAPTURE,Q_tlw,2003,0.0,,
6588,548,SKX,31,CAPTURE,Q_tlw,2003,0.0,,
6589,548,SKX,34,CAPTURE,Q_tlw,2003,0.0,,
6590,548,SKX,41,CAPTURE,Q_tlw,2003,0.0,,
6591,548,MZZ,34,CAPTURE,Q_tlw,2003,0.0,,
6592,548,MZZ,57,CAPTURE,Q_tlw,2003,0.0,,
6593,548,MZZ,71,CAPTURE,Q_tlw,2003,1500.0,E,
6594,548,PEN,34,CAPTURE,Q_tlw,2003,0.0,,
6595,548,DCP,34,CAPTURE,Q_tlw,2003,0.0,,
6596,548,KRI,48,CAPTURE,Q_tlw,2003,0.0,,
6597,548,CRU,71,CAPTURE,Q_tlw,2003,250.0,E,
6598,548,CTL,34,CAPTURE,Q_tlw,2003,0.0,,
6599,548,SQA,41,CAPTURE,Q_tlw,2003,0.0,,
6600,548,SQU,34,CAPTURE,Q_tlw,2003,0.0,,
6601,548,OCT,34,CAPTURE,Q_tlw,2003,0.0,,
6602,548,MOL,71,CAPTURE,Q_tlw,2003,8.0,,
6603,548,CUX,71,CAPTURE,Q_tlw,2003,75.0,,
6604,548,TSH,71,CAPTURE,Q_tlw,2003,52.0,,
6605,548,FRF,6,CAPTURE,Q_tlw,2004,0.0,N,
6606,548,HKX,34,CAPTURE,Q_tlw,2004,0.0,,
6607,548,CDX,34,CAPTURE,Q_tlw,2004,0.0,,
6608,548,SBX,34,CAPTURE,Q_tlw,2004,0.0,,
6609,548,LHT,34,CAPTURE,Q_tlw,2004,0.0,,
6610,548,SIX,34,CAPTURE,Q_tlw,2004,0.0,,
6611,548,BKJ,77,CAPTURE,Q_tlw,2004,0.0,,
6612,548,BKJ,87,CAPTURE,Q_tlw,2004,0.0,,
6613,548,SKJ,71,CAPTURE,Q_tlw,2004,34282.0,,
6614,548,SKJ,77,CAPTURE,Q_tlw,2004,2153.0,,
6615,548,SKJ,87,CAPTURE,Q_tlw,2004,5147.0,,
6616,548,ALB,31,CAPTURE,Q_tlw,2004,414.0,,
6617,548,ALB,34,CAPTURE,Q_tlw,2004,0.0,,
6618,548,ALB,41,CAPTURE,Q_tlw,2004,0.0,,
6619,548,ALB,57,CAPTURE,Q_tlw,2004,0.0,,
6620,548,ALB,71,CAPTURE,Q_tlw,2004,10693.0,,
6621,548,SBF,47,CAPTURE,Q_tlw,2004,0.0,,
6622,548,YFT,31,CAPTURE,Q_tlw,2004,681.0,,
6623,548,YFT,34,CAPTURE,Q_tlw,2004,0.0,,
6624,548,YFT,41,CAPTURE,Q_tlw,2004,0.0,,
6625,548,YFT,57,CAPTURE,Q_tlw,2004,0.0,,
6626,548,YFT,71,CAPTURE,Q_tlw,2004,15702.0,,
6627,548,YFT,77,CAPTURE,Q_tlw,2004,776.0,,
6628,548,YFT,87,CAPTURE,Q_tlw,2004,1403.0,,
6629,548,BET,31,CAPTURE,Q_tlw,2004,104.0,,
6630,548,BET,34,CAPTURE,Q_tlw,2004,0.0,,
6631,548,BET,41,CAPTURE,Q_tlw,2004,0.0,,
6632,548,BET,57,CAPTURE,Q_tlw,2004,0.0,,
6633,548,BET,71,CAPTURE,Q_tlw,2004,6116.0,,
6634,548,BET,77,CAPTURE,Q_tlw,2004,1976.0,,
6635,548,BET,87,CAPTURE,Q_tlw,2004,2138.0,,
6636,548,BUM,31,CAPTURE,Q_tlw,2004,2.0,,
6637,548,BUM,41,CAPTURE,Q_tlw,2004,0.0,,
6638,548,BUM,57,CAPTURE,Q_tlw,2004,0.0,,
6639,548,BUM,71,CAPTURE,Q_tlw,2004,417.0,,
6640,548,BLM,34,CAPTURE,Q_tlw,2004,0.0,,
6641,548,BLM,71,CAPTURE,Q_tlw,2004,13.0,,
6642,548,MLS,71,CAPTURE,Q_tlw,2004,235.0,,
6643,548,SWO,31,CAPTURE,Q_tlw,2004,35.0,,
6644,548,SWO,34,CAPTURE,Q_tlw,2004,0.0,,
6645,548,SWO,41,CAPTURE,Q_tlw,2004,0.0,,
6646,548,SWO,57,CAPTURE,Q_tlw,2004,0.0,,
6647,548,SWO,71,CAPTURE,Q_tlw,2004,805.0,,
6648,548,SWO,87,CAPTURE,Q_tlw,2004,0.0,,
6649,548,TUX,31,CAPTURE,Q_tlw,2004,165.0,,
6650,548,TUX,34,CAPTURE,Q_tlw,2004,0.0,,
6651,548,TUX,41,CAPTURE,Q_tlw,2004,0.0,,
6652,548,TUX,77,CAPTURE,Q_tlw,2004,0.0,,
6653,548,TUX,87,CAPTURE,Q_tlw,2004,0.0,,
6654,548,CJM,87,CAPTURE,Q_tlw,2004,94685.0,,
6655,548,HMZ,34,CAPTURE,Q_tlw,2004,0.0,,
6656,548,MAS,87,CAPTURE,Q_tlw,2004,3137.0,,
6657,548,VMA,34,CAPTURE,Q_tlw,2004,0.0,,
6658,548,SMA,34,CAPTURE,Q_tlw,2004,52.0,,
6659,548,SKX,31,CAPTURE,Q_tlw,2004,1.0,,
6660,548,SKX,34,CAPTURE,Q_tlw,2004,0.0,,
6661,548,SKX,41,CAPTURE,Q_tlw,2004,0.0,,
6662,548,MZZ,34,CAPTURE,Q_tlw,2004,0.0,,
6663,548,MZZ,57,CAPTURE,Q_tlw,2004,0.0,,
6664,548,MZZ,71,CAPTURE,Q_tlw,2004,1500.0,E,
6665,548,CRA,71,CAPTURE,Q_tlw,2004,300.0,E,
6666,548,PEN,34,CAPTURE,Q_tlw,2004,0.0,,
6667,548,DCP,34,CAPTURE,Q_tlw,2004,0.0,,
6668,548,KRI,48,CAPTURE,Q_tlw,2004,29491.0,,
6669,548,CRU,71,CAPTURE,Q_tlw,2004,250.0,E,
6670,548,CTL,34,CAPTURE,Q_tlw,2004,0.0,,
6671,548,SQA,41,CAPTURE,Q_tlw,2004,0.0,,
6672,548,SQU,34,CAPTURE,Q_tlw,2004,0.0,,
6673,548,OCT,34,CAPTURE,Q_tlw,2004,0.0,,
6674,548,MOL,71,CAPTURE,Q_tlw,2004,36.0,,
6675,548,CUX,71,CAPTURE,Q_tlw,2004,42.0,,
6676,548,TSH,71,CAPTURE,Q_tlw,2004,35.63,,
6677,548,FRF,6,CAPTURE,Q_tlw,2005,0.0,N,
6678,548,HKX,34,CAPTURE,Q_tlw,2005,0.0,,
6679,548,CDX,34,CAPTURE,Q_tlw,2005,0.0,,
6680,548,SBX,34,CAPTURE,Q_tlw,2005,0.0,,
6681,548,LHT,34,CAPTURE,Q_tlw,2005,0.0,,
6682,548,SIX,34,CAPTURE,Q_tlw,2005,0.0,,
6683,548,BKJ,77,CAPTURE,Q_tlw,2005,0.0,,
6684,548,BKJ,87,CAPTURE,Q_tlw,2005,17.0,,
6685,548,SKJ,71,CAPTURE,Q_tlw,2005,52891.0,,
6686,548,SKJ,77,CAPTURE,Q_tlw,2005,895.0,,
6687,548,SKJ,87,CAPTURE,Q_tlw,2005,3605.0,,
6688,548,ALB,31,CAPTURE,Q_tlw,2005,507.0,,
6689,548,ALB,34,CAPTURE,Q_tlw,2005,684.0,,
6690,548,ALB,41,CAPTURE,Q_tlw,2005,0.0,,
6691,548,ALB,57,CAPTURE,Q_tlw,2005,0.0,,
6692,548,ALB,71,CAPTURE,Q_tlw,2005,10763.0,,
6693,548,SBF,47,CAPTURE,Q_tlw,2005,0.0,,
6694,548,YFT,31,CAPTURE,Q_tlw,2005,689.0,,
6695,548,YFT,34,CAPTURE,Q_tlw,2005,24.0,,
6696,548,YFT,41,CAPTURE,Q_tlw,2005,0.0,,
6697,548,YFT,57,CAPTURE,Q_tlw,2005,0.0,,
6698,548,YFT,71,CAPTURE,Q_tlw,2005,20179.0,,
6699,548,YFT,77,CAPTURE,Q_tlw,2005,319.0,,
6700,548,YFT,87,CAPTURE,Q_tlw,2005,1077.0,,
6701,548,BET,31,CAPTURE,Q_tlw,2005,96.0,,
6702,548,BET,34,CAPTURE,Q_tlw,2005,13.0,,
6703,548,BET,41,CAPTURE,Q_tlw,2005,0.0,,
6704,548,BET,57,CAPTURE,Q_tlw,2005,0.0,,
6705,548,BET,71,CAPTURE,Q_tlw,2005,4558.0,,
6706,548,BET,77,CAPTURE,Q_tlw,2005,1047.0,,
6707,548,BET,87,CAPTURE,Q_tlw,2005,843.0,,
6708,548,BUM,31,CAPTURE,Q_tlw,2005,1.0,,
6709,548,BUM,41,CAPTURE,Q_tlw,2005,0.0,,
6710,548,BUM,57,CAPTURE,Q_tlw,2005,0.0,,
6711,548,BUM,71,CAPTURE,Q_tlw,2005,537.0,,
6712,548,BLM,34,CAPTURE,Q_tlw,2005,1.0,,
6713,548,BLM,71,CAPTURE,Q_tlw,2005,33.0,,
6714,548,MLS,71,CAPTURE,Q_tlw,2005,178.0,,
6715,548,SWO,31,CAPTURE,Q_tlw,2005,29.0,,
6716,548,SWO,34,CAPTURE,Q_tlw,2005,11.0,,
6717,548,SWO,41,CAPTURE,Q_tlw,2005,0.0,,
6718,548,SWO,57,CAPTURE,Q_tlw,2005,0.0,,
6719,548,SWO,71,CAPTURE,Q_tlw,2005,466.0,,
6720,548,SWO,87,CAPTURE,Q_tlw,2005,0.0,,
6721,548,TUX,31,CAPTURE,Q_tlw,2005,161.0,,
6722,548,TUX,34,CAPTURE,Q_tlw,2005,51.0,,
6723,548,TUX,41,CAPTURE,Q_tlw,2005,0.0,,
6724,548,TUX,77,CAPTURE,Q_tlw,2005,0.0,,
6725,548,TUX,87,CAPTURE,Q_tlw,2005,0.0,,
6726,548,CJM,87,CAPTURE,Q_tlw,2005,77356.0,,
6727,548,HMZ,34,CAPTURE,Q_tlw,2005,0.0,,
6728,548,MAS,87,CAPTURE,Q_tlw,2005,1819.0,,
6729,548,VMA,34,CAPTURE,Q_tlw,2005,0.0,,
6730,548,SMA,34,CAPTURE,Q_tlw,2005,12.0,,
6731,548,SKX,31,CAPTURE,Q_tlw,2005,5.0,,
6732,548,SKX,34,CAPTURE,Q_tlw,2005,18.0,,
6733,548,SKX,41,CAPTURE,Q_tlw,2005,0.0,,
6734,548,MZZ,34,CAPTURE,Q_tlw,2005,0.0,,
6735,548,MZZ,57,CAPTURE,Q_tlw,2005,0.0,,
6736,548,MZZ,71,CAPTURE,Q_tlw,2005,1400.0,E,
6737,548,CRA,71,CAPTURE,Q_tlw,2005,460.0,E,
6738,548,PEN,34,CAPTURE,Q_tlw,2005,0.0,,
6739,548,DCP,34,CAPTURE,Q_tlw,2005,0.0,,
6740,548,KRI,48,CAPTURE,Q_tlw,2005,48389.0,,
6741,548,CRU,71,CAPTURE,Q_tlw,2005,200.0,E,
6742,548,CTL,34,CAPTURE,Q_tlw,2005,0.0,,
6743,548,SQA,41,CAPTURE,Q_tlw,2005,120.0,,
6744,548,SQU,34,CAPTURE,Q_tlw,2005,0.0,,
6745,548,OCT,34,CAPTURE,Q_tlw,2005,0.0,,
6746,548,MOL,71,CAPTURE,Q_tlw,2005,36.0,,
6747,548,CUX,71,CAPTURE,Q_tlw,2005,27.0,,
6748,548,TSH,71,CAPTURE,Q_tlw,2005,36.0,,
6749,548,FRF,6,CAPTURE,Q_tlw,2006,0.0,N,
6750,548,HKX,34,CAPTURE,Q_tlw,2006,0.0,,
6751,548,CDX,34,CAPTURE,Q_tlw,2006,0.0,,
6752,548,SBX,34,CAPTURE,Q_tlw,2006,0.0,,
6753,548,LHT,34,CAPTURE,Q_tlw,2006,0.0,,
6754,548,SIX,34,CAPTURE,Q_tlw,2006,0.0,,
6755,548,BKJ,77,CAPTURE,Q_tlw,2006,0.0,,
6756,548,BKJ,87,CAPTURE,Q_tlw,2006,0.0,,
6757,548,SKJ,71,CAPTURE,Q_tlw,2006,50238.0,,
6758,548,SKJ,77,CAPTURE,Q_tlw,2006,894.0,,
6759,548,SKJ,87,CAPTURE,Q_tlw,2006,4569.0,,
6760,548,ALB,31,CAPTURE,Q_tlw,2006,235.0,,
6761,548,ALB,34,CAPTURE,Q_tlw,2006,1400.0,,
6762,548,ALB,41,CAPTURE,Q_tlw,2006,0.0,,
6763,548,ALB,57,CAPTURE,Q_tlw,2006,0.0,,
6764,548,ALB,71,CAPTURE,Q_tlw,2006,11116.0,,
6765,548,SBF,47,CAPTURE,Q_tlw,2006,1.0,,
6766,548,YFT,31,CAPTURE,Q_tlw,2006,547.0,,
6767,548,YFT,34,CAPTURE,Q_tlw,2006,145.0,,
6768,548,YFT,41,CAPTURE,Q_tlw,2006,114.0,,
6769,548,YFT,57,CAPTURE,Q_tlw,2006,0.0,,
6770,548,YFT,71,CAPTURE,Q_tlw,2006,11141.0,,
6771,548,YFT,77,CAPTURE,Q_tlw,2006,233.0,,
6772,548,YFT,87,CAPTURE,Q_tlw,2006,530.0,,
6773,548,BET,31,CAPTURE,Q_tlw,2006,21.0,,
6774,548,BET,34,CAPTURE,Q_tlw,2006,14.0,,
6775,548,BET,41,CAPTURE,Q_tlw,2006,17.0,,
6776,548,BET,57,CAPTURE,Q_tlw,2006,0.0,,
6777,548,BET,71,CAPTURE,Q_tlw,2006,3653.0,,
6778,548,BET,77,CAPTURE,Q_tlw,2006,345.0,,
6779,548,BET,87,CAPTURE,Q_tlw,2006,1360.0,,
6780,548,BUM,31,CAPTURE,Q_tlw,2006,0.0,,
6781,548,BUM,41,CAPTURE,Q_tlw,2006,2.0,,
6782,548,BUM,57,CAPTURE,Q_tlw,2006,0.0,,
6783,548,BUM,71,CAPTURE,Q_tlw,2006,148.0,,
6784,548,BLM,34,CAPTURE,Q_tlw,2006,2.0,,
6785,548,BLM,71,CAPTURE,Q_tlw,2006,56.0,,
6786,548,MLS,71,CAPTURE,Q_tlw,2006,97.0,,
6787,548,SWO,31,CAPTURE,Q_tlw,2006,14.0,,
6788,548,SWO,34,CAPTURE,Q_tlw,2006,26.0,,
6789,548,SWO,41,CAPTURE,Q_tlw,2006,0.0,,
6790,548,SWO,57,CAPTURE,Q_tlw,2006,0.0,,
6791,548,SWO,71,CAPTURE,Q_tlw,2006,203.0,,
6792,548,SWO,87,CAPTURE,Q_tlw,2006,0.0,,
6793,548,TUX,31,CAPTURE,Q_tlw,2006,106.0,,
6794,548,TUX,34,CAPTURE,Q_tlw,2006,198.0,,
6795,548,TUX,41,CAPTURE,Q_tlw,2006,0.0,,
6796,548,TUX,77,CAPTURE,Q_tlw,2006,0.0,,
6797,548,TUX,87,CAPTURE,Q_tlw,2006,0.0,,
6798,548,CJM,87,CAPTURE,Q_tlw,2006,129535.0,,
6799,548,HMZ,34,CAPTURE,Q_tlw,2006,0.0,,
6800,548,MAS,87,CAPTURE,Q_tlw,2006,3352.0,,
6801,548,VMA,34,CAPTURE,Q_tlw,2006,0.0,,
6802,548,SMA,34,CAPTURE,Q_tlw,2006,13.0,,
6803,548,SKX,31,CAPTURE,Q_tlw,2006,7.0,,
6804,548,SKX,34,CAPTURE,Q_tlw,2006,63.0,,
6805,548,SKX,41,CAPTURE,Q_tlw,2006,0.0,,
6806,548,MZZ,34,CAPTURE,Q_tlw,2006,0.0,,
6807,548,MZZ,57,CAPTURE,Q_tlw,2006,0.0,,
6808,548,MZZ,71,CAPTURE,Q_tlw,2006,1233.0,,
6809,548,CRA,71,CAPTURE,Q_tlw,2006,702.0,,
6810,548,PEN,34,CAPTURE,Q_tlw,2006,0.0,,
6811,548,DCP,34,CAPTURE,Q_tlw,2006,0.0,,
6812,548,KRI,48,CAPTURE,Q_tlw,2006,0.0,,
6813,548,CRU,71,CAPTURE,Q_tlw,2006,142.0,,
6814,548,CTL,34,CAPTURE,Q_tlw,2006,0.0,,
6815,548,SQA,41,CAPTURE,Q_tlw,2006,0.0,,
6816,548,SQU,34,CAPTURE,Q_tlw,2006,0.0,,
6817,548,OCT,34,CAPTURE,Q_tlw,2006,0.0,,
6818,548,MOL,71,CAPTURE,Q_tlw,2006,29.0,,
6819,548,CUX,71,CAPTURE,Q_tlw,2006,24.0,,
6820,548,TSH,71,CAPTURE,Q_tlw,2006,36.0,,
6821,548,FRF,6,CAPTURE,Q_tlw,2007,0.0,N,
6822,548,HKX,34,CAPTURE,Q_tlw,2007,0.0,,
6823,548,CDX,34,CAPTURE,Q_tlw,2007,0.0,,
6824,548,SBX,34,CAPTURE,Q_tlw,2007,0.0,,
6825,548,LHT,34,CAPTURE,Q_tlw,2007,0.0,,
6826,548,SIX,34,CAPTURE,Q_tlw,2007,0.0,,
6827,548,BKJ,77,CAPTURE,Q_tlw,2007,0.0,,
6828,548,BKJ,87,CAPTURE,Q_tlw,2007,2.0,,
6829,548,SKJ,71,CAPTURE,Q_tlw,2007,59082.0,,
6830,548,SKJ,77,CAPTURE,Q_tlw,2007,1143.0,,
6831,548,SKJ,87,CAPTURE,Q_tlw,2007,1607.0,,
6832,548,ALB,31,CAPTURE,Q_tlw,2007,95.0,,
6833,548,ALB,34,CAPTURE,Q_tlw,2007,96.0,,
6834,548,ALB,41,CAPTURE,Q_tlw,2007,0.0,,
6835,548,ALB,57,CAPTURE,Q_tlw,2007,0.0,,
6836,548,ALB,71,CAPTURE,Q_tlw,2007,8388.0,,
6837,548,SBF,47,CAPTURE,Q_tlw,2007,0.0,,
6838,548,YFT,31,CAPTURE,Q_tlw,2007,555.0,,
6839,548,YFT,34,CAPTURE,Q_tlw,2007,483.0,,
6840,548,YFT,41,CAPTURE,Q_tlw,2007,0.0,,
6841,548,YFT,57,CAPTURE,Q_tlw,2007,0.0,,
6842,548,YFT,71,CAPTURE,Q_tlw,2007,11530.0,,
6843,548,YFT,77,CAPTURE,Q_tlw,2007,393.0,,
6844,548,YFT,87,CAPTURE,Q_tlw,2007,279.0,,
6845,548,BET,31,CAPTURE,Q_tlw,2007,4.0,,
6846,548,BET,34,CAPTURE,Q_tlw,2007,128.0,,
6847,548,BET,41,CAPTURE,Q_tlw,2007,0.0,,
6848,548,BET,57,CAPTURE,Q_tlw,2007,0.0,,
6849,548,BET,71,CAPTURE,Q_tlw,2007,3758.0,,
6850,548,BET,77,CAPTURE,Q_tlw,2007,1284.0,,
6851,548,BET,87,CAPTURE,Q_tlw,2007,980.0,,
6852,548,BUM,31,CAPTURE,Q_tlw,2007,0.0,,
6853,548,BUM,41,CAPTURE,Q_tlw,2007,0.0,,
6854,548,BUM,57,CAPTURE,Q_tlw,2007,0.0,,
6855,548,BUM,71,CAPTURE,Q_tlw,2007,135.0,,
6856,548,BLM,34,CAPTURE,Q_tlw,2007,1.0,,
6857,548,BLM,71,CAPTURE,Q_tlw,2007,36.0,,
6858,548,MLS,71,CAPTURE,Q_tlw,2007,111.0,,
6859,548,SWO,31,CAPTURE,Q_tlw,2007,0.0,,
6860,548,SWO,34,CAPTURE,Q_tlw,2007,6.0,,
6861,548,SWO,41,CAPTURE,Q_tlw,2007,0.0,,
6862,548,SWO,57,CAPTURE,Q_tlw,2007,0.0,,
6863,548,SWO,71,CAPTURE,Q_tlw,2007,222.0,,
6864,548,SWO,87,CAPTURE,Q_tlw,2007,0.0,,
6865,548,TUX,31,CAPTURE,Q_tlw,2007,97.0,,
6866,548,TUX,34,CAPTURE,Q_tlw,2007,796.0,,
6867,548,TUX,41,CAPTURE,Q_tlw,2007,0.0,,
6868,548,TUX,77,CAPTURE,Q_tlw,2007,0.0,,
6869,548,TUX,87,CAPTURE,Q_tlw,2007,0.0,,
6870,548,CJM,87,CAPTURE,Q_tlw,2007,112501.0,,
6871,548,HMZ,34,CAPTURE,Q_tlw,2007,0.0,,
6872,548,MAS,87,CAPTURE,Q_tlw,2007,7705.0,,
6873,548,VMA,34,CAPTURE,Q_tlw,2007,0.0,,
6874,548,SMA,34,CAPTURE,Q_tlw,2007,1.0,,
6875,548,SKX,31,CAPTURE,Q_tlw,2007,0.0,,
6876,548,SKX,34,CAPTURE,Q_tlw,2007,4.0,,
6877,548,SKX,41,CAPTURE,Q_tlw,2007,0.0,,
6878,548,MZZ,34,CAPTURE,Q_tlw,2007,0.0,,
6879,548,MZZ,57,CAPTURE,Q_tlw,2007,0.0,,
6880,548,MZZ,71,CAPTURE,Q_tlw,2007,1320.0,E,
6881,548,CRA,71,CAPTURE,Q_tlw,2007,650.0,E,
6882,548,PEN,34,CAPTURE,Q_tlw,2007,0.0,,
6883,548,DCP,34,CAPTURE,Q_tlw,2007,0.0,,
6884,548,KRI,48,CAPTURE,Q_tlw,2007,0.0,,
6885,548,CRU,71,CAPTURE,Q_tlw,2007,180.0,E,
6886,548,CTL,34,CAPTURE,Q_tlw,2007,0.0,,
6887,548,SQA,41,CAPTURE,Q_tlw,2007,0.0,,
6888,548,SQU,34,CAPTURE,Q_tlw,2007,0.0,,
6889,548,OCT,34,CAPTURE,Q_tlw,2007,0.0,,
6890,548,MOL,71,CAPTURE,Q_tlw,2007,55.0,,
6891,548,CUX,71,CAPTURE,Q_tlw,2007,15.0,,
6892,548,TSH,71,CAPTURE,Q_tlw,2007,55.2,,
6893,548,FRF,6,CAPTURE,Q_tlw,2008,0.0,N,
6894,548,HKX,34,CAPTURE,Q_tlw,2008,0.0,,
6895,548,CDX,34,CAPTURE,Q_tlw,2008,0.0,,
6896,548,SBX,34,CAPTURE,Q_tlw,2008,0.0,,
6897,548,LHT,34,CAPTURE,Q_tlw,2008,0.0,,
6898,548,SIX,34,CAPTURE,Q_tlw,2008,0.0,,
6899,548,BKJ,77,CAPTURE,Q_tlw,2008,0.0,,
6900,548,BKJ,87,CAPTURE,Q_tlw,2008,0.0,,
6901,548,SKJ,71,CAPTURE,Q_tlw,2008,28419.0,,
6902,548,SKJ,77,CAPTURE,Q_tlw,2008,1608.0,,
6903,548,SKJ,87,CAPTURE,Q_tlw,2008,6742.0,,
6904,548,ALB,31,CAPTURE,Q_tlw,2008,6.0,,
6905,548,ALB,34,CAPTURE,Q_tlw,2008,13.0,,
6906,548,ALB,41,CAPTURE,Q_tlw,2008,131.0,,
6907,548,ALB,57,CAPTURE,Q_tlw,2008,0.0,,
6908,548,ALB,71,CAPTURE,Q_tlw,2008,7234.0,,
6909,548,SBF,47,CAPTURE,Q_tlw,2008,0.0,,
